start-time,corrupted,links-lost-on-pre-filter,tp,fp,fn,precision,recall,f-measure,time-take-seconds,linkage-class,fields-used1,fields-used2,evaluation-approach,records-repo,results-repo,links-sub-repo,max-memory-usage,code-version,hostname,"linkage-configuration-hash",births-cache-size,marriages-cache-size,deaths-cache-size,ros,threshold,"pre-filter-required-fields",max-sibling-age-diff,min-marriage-age,min-parenting-age,max-parenting-age,"max-marriage-age-discrepancy",max-death-age,linkage-results-file,reason,priority,required-memory,seed,population,size,corruption-profile,metric,linkage-type,pre-filter,persist-links,evaluate-quality,experiment-id,linkage-phase,pop-number,evaluation-approach,"single-path-indirect-evaluation-approach","dual-path-indirect-evaluation-approach"
1621360942465,false,0,13771,0,477,1.0,0.9665216170690624,0.9829758378243335,413,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",,"synthetic-scotland_133k_4_clean","synthetic-scotland_4_0_death-groom-identity_links","yellow+blue_JENSEN_SHANNON_0.20_2021-05-18T18-02-22.465Z",0.280283384,"95bc440c719c314809b2c64b8e222d8934a00d3a",hogun-11,-1272976839,90000,90000,90000,70,0.20,6,50,15,15,55,20,120,"cluster-runs/results/thesis-1-hogun-11.csv","yellow+blue",3,12,12345,synthetic-scotland,133k,0,JENSEN_SHANNON,death-groom-identity,true,false,true,-,,4,"death-groom-identity.ALL.all",,
1621361359609,false,0,13733,0,430,1.0,0.9696392007343076,0.9845856036707772,394,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",,"synthetic-scotland_133k_1_clean","synthetic-scotland_1_0_death-groom-identity_links","yellow+blue_JENSEN_SHANNON_0.25_2021-05-18T18-09-19.609Z",0.35303644,"95bc440c719c314809b2c64b8e222d8934a00d3a",hogun-11,-1720314562,90000,90000,90000,70,0.25,6,50,15,15,55,20,120,"cluster-runs/results/thesis-1-hogun-11.csv","yellow+blue",3,12,12345,synthetic-scotland,133k,0,JENSEN_SHANNON,death-groom-identity,true,false,true,"6CC9C4B09F17893CA37089B4BA91E1711BA768C199F729AABAF18EF96CBF3A59",,1,"death-groom-identity.ALL.all",,
1621361840185,true,1631,897,73,13387,0.9247422680412372,0.06279753570428451,0.11760849613216205,651,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",,"synthetic-scotland_133k_2_corrupted_C","synthetic-scotland_2_C_death-groom-identity_links","yellow_JENSEN_SHANNON_0.60_2021-05-18T18-17-20.185Z",4.3054182,"95bc440c719c314809b2c64b8e222d8934a00d3a",hogun-11,-556711327,90000,90000,90000,70,0.60,6,50,15,15,55,20,120,"cluster-runs/results/thesis-1-hogun-11.csv",yellow,3,12,12345,synthetic-scotland,133k,C,JENSEN_SHANNON,death-groom-identity,true,false,true,"2361AC10307BEBB8FE1926C09E956E01A671B38176A3F4C943D48C037889D2FF",,2,"death-groom-identity.ALL.all",,
1621362597859,true,279,6932,20,7352,0.9971231300345225,0.4852982357882946,0.6528536447541909,1006,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",,"synthetic-scotland_133k_2_corrupted_B","synthetic-scotland_2_B_death-groom-identity_links","yellow_JENSEN_SHANNON_0.4_2021-05-18T18-29-57.859Z",4.006297832,"95bc440c719c314809b2c64b8e222d8934a00d3a",hogun-11,133680458,90000,90000,90000,70,0.4,6,50,15,15,55,20,120,"cluster-runs/results/thesis-1-hogun-11.csv",yellow,3,12,12345,synthetic-scotland,133k,B,JENSEN_SHANNON,death-groom-identity,true,false,true,"113DE146D171DA89263EBDA26BC048638851B31DFE8360614D3D809F96602925",,2,"death-groom-identity.ALL.all",,
1621364152954,true,1017,25227,0,30996,1.0,0.4486953737794141,0.6194475138121547,19916,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",,"synthetic-scotland_531k_2_corrupted_B","synthetic-scotland_2_B_death-groom-identity_links","yellow_JENSEN_SHANNON_0.30_2021-05-18T18-55-52.954Z",10.225874352,"95bc440c719c314809b2c64b8e222d8934a00d3a",hogun-11,2127315011,90000,90000,90000,70,0.30,6,50,15,15,55,20,120,"cluster-runs/results/thesis-1-hogun-11.csv",yellow,4,12,12345,synthetic-scotland,531k,B,JENSEN_SHANNON,death-groom-identity,true,false,true,"34293B7C661A9211777E46FFCD48F0711DC12A7E9662A3DA8E0427194313D5C7",,2,"death-groom-identity.ALL.all",,
1621384788220,true,6333,831,0,55392,1.0,0.01478042793874393,0.029130297612787886,25467,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",,"synthetic-scotland_531k_2_corrupted_C","synthetic-scotland_2_C_death-groom-identity_links","yellow_JENSEN_SHANNON_0.30_2021-05-19T00-39-48.22Z",10.314665896,"95bc440c719c314809b2c64b8e222d8934a00d3a",hogun-11,2127315011,90000,90000,90000,70,0.30,6,50,15,15,55,20,120,"cluster-runs/results/thesis-1-hogun-11.csv",yellow,4,12,12345,synthetic-scotland,531k,C,JENSEN_SHANNON,death-groom-identity,true,false,true,"26E269ED13B92B864E7A16B7BAED2CDCE30EEC076E11DF820628B270B9C6D740",,2,"death-groom-identity.ALL.all",,
