start-time,corrupted,links-lost-on-pre-filter,tp,fp,fn,precision,recall,f-measure,time-take-seconds,linkage-class,fields-used1,fields-used2,evaluation-approach,records-repo,results-repo,links-sub-repo,max-memory-usage,code-version,hostname,"linkage-configuration-hash",births-cache-size,marriages-cache-size,deaths-cache-size,ros,threshold,"pre-filter-required-fields",max-sibling-age-diff,min-marriage-age,min-parenting-age,max-parenting-age,"max-marriage-age-discrepancy",max-death-age,linkage-results-file,reason,priority,required-memory,seed,population,size,corruption-profile,metric,linkage-type,pre-filter,persist-links,evaluate-quality,experiment-id,linkage-phase,pop-number,evaluation-approach,"single-path-indirect-evaluation-approach","dual-path-indirect-evaluation-approach"
1621361229119,true,302,6942,21,7455,0.996984058595433,0.4821837882892269,0.65,1211,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",,"synthetic-scotland_133k_3_corrupted_B","synthetic-scotland_3_B_death-groom-identity_links","yellow_JENSEN_SHANNON_0.4_2021-05-18T18-07-09.119Z",4.47978536,"95bc440c719c314809b2c64b8e222d8934a00d3a",sif-11,133680458,90000,90000,90000,70,0.4,6,50,15,15,55,20,120,"cluster-runs/results/thesis-1-sif-11.csv",yellow,3,12,12345,synthetic-scotland,133k,B,JENSEN_SHANNON,death-groom-identity,true,false,true,"A5B8962C85914827A3DAE1BA23EB7A180870A87886DCE9097F9590FBE0FBD517",,3,"death-groom-identity.ALL.all",,
1621362444370,false,0,14163,1707,0,0.8924385633270321,1.0,0.9431625212266507,1203,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",,"synthetic-scotland_133k_1_clean","synthetic-scotland_1_0_death-groom-identity_links","yellow+blue_JENSEN_SHANNON_0.50_2021-05-18T18-27-24.37Z",1.625495168,"95bc440c719c314809b2c64b8e222d8934a00d3a",sif-11,337964119,90000,90000,90000,70,0.50,6,50,15,15,55,20,120,"cluster-runs/results/thesis-1-sif-11.csv","yellow+blue",3,12,12345,synthetic-scotland,133k,0,JENSEN_SHANNON,death-groom-identity,true,false,true,"1890CC7CE6ADDE8CD9DA2F8418908708A514DCDD81ABBA2BD0FB5B586684CCA6",,1,"death-groom-identity.ALL.all",,
1621363650965,false,0,13880,7,404,0.9994959314466767,0.9717166059927191,0.9854105285577367,1204,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",,"synthetic-scotland_133k_2_clean","synthetic-scotland_2_0_death-groom-identity_links","yellow+blue_JENSEN_SHANNON_0.35_2021-05-18T18-47-30.965Z",1.985325856,"95bc440c719c314809b2c64b8e222d8934a00d3a",sif-11,1679977288,90000,90000,90000,70,0.35,6,50,15,15,55,20,120,"cluster-runs/results/thesis-1-sif-11.csv","yellow+blue",3,12,12345,synthetic-scotland,133k,0,JENSEN_SHANNON,death-groom-identity,true,false,true,"F7D79CE590E2B72F314DE5D98A64E858AD17111C0A8382158254A5F44581D99E",,2,"death-groom-identity.ALL.all",,
1621365679993,true,6369,621,0,55815,1.0,0.011003614714012332,0.021767705978232296,19355,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",,"synthetic-scotland_531k_3_corrupted_C","synthetic-scotland_3_C_death-groom-identity_links","yellow_JENSEN_SHANNON_0.1_2021-05-18T19-21-19.993Z",7.00887316,"95bc440c719c314809b2c64b8e222d8934a00d3a",sif-11,1261076551,90000,90000,90000,70,0.1,6,50,15,15,55,20,120,"cluster-runs/results/thesis-1-sif-11.csv",yellow,4,12,12345,synthetic-scotland,531k,C,JENSEN_SHANNON,death-groom-identity,true,false,true,"B4DDA3371550179169E86FB0A9345CE4F25486A98AABB82C9EC7FFDB90C6CD34",,3,"death-groom-identity.ALL.all",,
1621385919194,true,1050,25236,0,31159,1.0,0.4474864792978101,0.6182945204640394,24117,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",,"synthetic-scotland_531k_1_corrupted_B","synthetic-scotland_1_B_death-groom-identity_links","yellow_JENSEN_SHANNON_0.30_2021-05-19T00-58-39.194Z",7.400349032,"95bc440c719c314809b2c64b8e222d8934a00d3a",sif-11,2127315011,90000,90000,90000,70,0.30,6,50,15,15,55,20,120,"cluster-runs/results/thesis-1-sif-11.csv",yellow,4,12,12345,synthetic-scotland,531k,B,JENSEN_SHANNON,death-groom-identity,true,false,true,"E773420A9C10AF629CD3E008915AED0E5E9BC41448C01314B1D680DD27DD96E5",,1,"death-groom-identity.ALL.all",,
